Data,,,,,,,,,,,,,
Time,Conductivity,Temperature,Pressure,Temperature,Dissolved O2 concentration,PAR,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Dissolved O2 saturation,Density anomaly
2025-03-24 15:26:50.000,0.001,21.574,10.1035,21.9739,245.83,-0.0011,-0.029,-0.0288,0.0106,1487.1017,1.0829,89.3214,
2025-03-24 15:26:51.000,0.0011,21.574,10.1035,21.9743,245.7182,0.0019,-0.029,-0.0288,0.0106,1487.1017,1.1428,89.2808,
2025-03-24 15:26:53.000,0.001,21.5736,10.1032,21.9737,245.3012,0.0019,-0.0293,-0.029,0.0106,1487.1004,1.1231,89.1285,
2025-03-24 15:26:55.000,0.0011,21.5733,10.1031,21.9739,245.9977,0.0061,-0.0293,-0.0291,0.0106,1487.0997,1.1629,89.3811,
2025-03-24 15:26:56.000,0.001,21.574,10.1031,21.9747,245.1103,0.0046,-0.0294,-0.0291,0.0106,1487.1015,1.0628,89.0598,
2025-03-24 15:26:58.000,0.0009,21.574,10.1033,21.9745,245.351,0.001,-0.0292,-0.0289,0.0106,1487.1017,0.9215,89.1473,
2025-03-24 15:26:59.000,0.001,21.5738,10.103,21.9733,245.291,0.0031,-0.0294,-0.0292,0.0106,1487.1009,1.023,89.1251,
2025-03-24 15:27:01.000,0.0011,21.574,10.1031,21.9748,245.4521,0.004,-0.0294,-0.0291,0.0106,1487.1017,1.2034,89.1841,
2025-03-24 15:27:03.000,0.001,21.5744,10.1034,21.975,245.6535,0.0019,-0.0291,-0.0288,0.0106,1487.1028,1.0625,89.2579,
2025-03-24 15:27:04.000,0.0009,21.5735,10.103,21.9745,246.4907,0.0055,-0.0295,-0.0293,0.0106,1487.1001,0.9621,89.5605,
2025-03-24 15:27:06.000,0.0011,21.5738,10.1032,21.9753,245.5107,-0.0005,-0.0293,-0.0291,0.0106,1487.1009,1.1629,89.205,
2025-03-24 15:27:07.000,0.001,21.5741,10.1031,21.9739,245.3879,0.0055,-0.0293,-0.0291,0.0106,1487.1018,1.0825,89.1608,
2025-03-24 15:27:09.000,0.0012,21.5738,10.1031,21.9744,246.041,0.0067,-0.0294,-0.0291,0.0106,1487.101,1.283,89.3977,
2025-03-24 15:27:11.000,0.001,21.5742,10.1032,21.9742,246.0287,0.0031,-0.0293,-0.0291,0.0106,1487.1023,1.1224,89.394,
2025-03-24 15:27:12.000,0.0012,21.5744,10.1032,21.9746,246.2309,0.0019,-0.0293,-0.029,0.0106,1487.1027,1.2439,89.4677,
2025-03-24 15:27:14.000,0.0011,21.574,10.1032,21.9744,245.4846,0.004,-0.0293,-0.029,0.0106,1487.1017,1.2037,89.1959,
2025-03-24 15:27:15.000,0.0012,21.574,10.1033,21.9747,246.1227,0.001,-0.0291,-0.0289,0.0106,1487.1017,1.2636,89.4277,
2025-03-24 15:27:17.000,0.0011,21.5742,10.103,21.9762,244.7063,0.001,-0.0294,-0.0292,0.0106,1487.1022,1.1833,88.9134,
2025-03-24 15:27:19.000,0.001,21.5739,10.1033,21.9757,245.6262,0.0025,-0.0291,-0.0289,0.0106,1487.1013,1.0829,89.2471,
2025-03-24 15:27:20.000,0.0011,21.5748,10.1032,21.9765,245.8254,0.0004,-0.0292,-0.029,0.0106,1487.1038,1.1833,89.321,
2025-03-24 15:27:22.000,0.0012,21.5744,10.103,21.9749,245.5446,0.004,-0.0295,-0.0292,0.0106,1487.1028,1.2439,89.2184,
2025-03-24 15:27:23.000,0.0011,21.5751,10.1032,21.9759,244.8426,0.0004,-0.0293,-0.029,0.0106,1487.1047,1.2234,88.9644,
2025-03-24 15:27:25.000,0.001,21.5741,10.1032,21.9757,245.4706,0.0019,-0.0293,-0.0291,0.0106,1487.102,1.0424,89.191,
2025-03-24 15:27:27.000,0.001,21.5749,10.1032,21.9763,245.5505,0.004,-0.0293,-0.029,0.0106,1487.1042,1.0624,89.2213,
2025-03-24 15:27:28.000,0.0011,21.5749,10.1033,21.9754,246.2167,0.001,-0.0291,-0.0289,0.0106,1487.1043,1.1826,89.4635,
2025-03-24 15:27:30.000,0.0012,21.5749,10.1035,21.9763,246.4045,0.0061,-0.029,-0.0287,0.0106,1487.1042,1.2435,89.5316,
2025-03-24 15:27:31.000,0.0011,21.5751,10.1034,21.9756,245.6523,0.0046,-0.029,-0.0288,0.0106,1487.1047,1.203,89.2586,
2025-03-24 15:27:33.000,0.0012,21.575,10.1032,21.9765,245.4523,0.0019,-0.0292,-0.029,0.0106,1487.1046,1.3034,89.1858,
2025-03-24 15:27:35.000,0.0009,21.5748,10.1034,21.9748,246.2477,0.001,-0.029,-0.0288,0.0106,1487.1038,0.9818,89.4745,
2025-03-24 15:27:36.000,0.0011,21.5754,10.1032,21.9762,246.0829,0.0031,-0.0293,-0.029,0.0106,1487.1056,1.1428,89.4156,
2025-03-24 15:27:38.000,0.001,21.575,10.1033,21.9769,245.6159,0.004,-0.0291,-0.0289,0.0106,1487.1046,1.1023,89.2453,
2025-03-24 15:27:40.000,0.0011,21.5755,10.1033,21.9761,245.5119,0.0055,-0.0291,-0.0289,0.0106,1487.1059,1.1826,89.2083,
2025-03-24 15:27:41.000,0.0011,21.5747,10.1032,21.9758,245.2963,0.0067,-0.0292,-0.029,0.0106,1487.1036,1.1428,89.1287,
2025-03-24 15:27:43.000,0.0011,21.5756,10.1032,21.9767,245.8398,0.0046,-0.0292,-0.029,0.0106,1487.1064,1.2231,89.3278,
2025-03-24 15:27:44.000,0.0012,21.5757,10.1031,21.9767,245.1176,0.0031,-0.0294,-0.0291,0.0106,1487.1065,1.2432,89.0655,
2025-03-24 15:27:46.000,0.0012,21.5754,10.1032,21.9769,246.0373,0.0031,-0.0292,-0.029,0.0106,1487.1055,1.2632,89.399,
2025-03-24 15:27:47.000,0.001,21.5754,10.1033,21.9772,245.8232,0.0025,-0.0292,-0.0289,0.0106,1487.1057,1.0223,89.3213,
2025-03-24 15:27:49.000,0.001,21.5756,10.1032,21.9761,245.4951,0.0046,-0.0292,-0.029,0.0106,1487.1063,1.0624,89.2025,
2025-03-24 15:27:51.000,0.0009,21.5752,10.1031,21.9774,245.6845,0.0046,-0.0294,-0.0292,0.0106,1487.1052,0.9426,89.2706,
2025-03-24 15:27:52.000,0.0013,21.5752,10.103,21.9771,246.0413,0.0019,-0.0295,-0.0292,0.0106,1487.1051,1.4035,89.4002,
2025-03-24 15:27:54.000,0.001,21.5761,10.1032,21.9761,245.5366,-0.0005,-0.0293,-0.029,0.0106,1487.1077,1.123,89.2183,
2025-03-24 15:27:55.000,0.001,21.5761,10.1031,21.977,245.1926,0.0031,-0.0293,-0.0291,0.0106,1487.1079,1.1227,89.0935,
2025-03-24 15:27:57.000,0.0012,21.5761,10.1031,21.9781,245.07,0.0019,-0.0293,-0.0291,0.0106,1487.1077,1.3034,89.0488,
2025-03-24 15:27:59.000,0.0011,21.5759,10.1033,21.9778,245.7897,0.0031,-0.0292,-0.029,0.0106,1487.1072,1.203,89.31,
2025-03-24 15:28:00.000,0.0011,21.5754,10.1033,21.9786,245.8095,0.0004,-0.0291,-0.0289,0.0106,1487.1055,1.1424,89.3163,
2025-03-24 15:28:02.000,0.001,21.576,10.1032,21.9781,245.5568,0.0019,-0.0293,-0.029,0.0106,1487.1075,1.0617,89.2256,
2025-03-24 15:28:03.000,0.0009,21.5763,10.1031,21.9784,245.8115,0.001,-0.0294,-0.0291,0.0106,1487.1084,1.0025,89.3187,
2025-03-24 15:28:05.000,0.001,21.5756,10.1033,21.978,245.5727,0.004,-0.0292,-0.029,0.0106,1487.1064,1.1227,89.2307,
2025-03-24 15:28:07.000,0.0011,21.5762,10.1032,21.9785,246.3356,0.0019,-0.0293,-0.0291,0.0106,1487.1082,1.2037,89.509,
2025-03-24 15:28:08.000,0.0011,21.5757,10.1033,21.979,245.5285,0.0055,-0.0292,-0.0289,0.0106,1487.1065,1.2227,89.2148,
2025-03-24 15:28:10.000,0.001,21.5756,10.1034,21.9783,245.1689,0.0031,-0.029,-0.0288,0.0106,1487.1064,1.1026,89.084,
2025-03-24 15:28:12.000,0.001,21.5759,10.1036,21.9791,245.7077,0.0046,-0.0288,-0.0286,0.0106,1487.107,1.1026,89.2801,
2025-03-24 15:28:13.000,0.001,21.5766,10.1032,21.9785,246.0395,0.0004,-0.0292,-0.029,0.0106,1487.1091,1.0828,89.4019,
2025-03-24 15:28:15.000,0.0012,21.5761,10.1036,21.9777,246.2633,0.0031,-0.0289,-0.0286,0.0106,1487.1079,1.3231,89.4825,
2025-03-24 15:28:16.000,0.001,21.5766,10.1033,21.9778,245.4972,0.0046,-0.0291,-0.0289,0.0106,1487.1093,1.042,89.205,
2025-03-24 15:28:18.000,0.0012,21.576,10.1033,21.9792,245.0478,0.0019,-0.0292,-0.0289,0.0106,1487.1075,1.2632,89.0406,
2025-03-24 15:28:20.000,0.0011,21.5765,10.1034,21.9788,245.2614,0.0031,-0.029,-0.0288,0.0106,1487.1088,1.2231,89.119,
2025-03-24 15:28:21.000,0.0011,21.5761,10.1034,21.9789,245.6327,-0.0005,-0.029,-0.0288,0.0106,1487.1078,1.1427,89.2533,
2025-03-24 15:28:23.000,0.001,21.5762,10.1034,21.9784,245.0601,0.0031,-0.029,-0.0288,0.0106,1487.1081,1.1029,89.0454,
2025-03-24 15:28:24.000,0.001,21.5765,10.1034,21.9778,246.5485,0.0046,-0.029,-0.0288,0.0106,1487.1089,1.0423,89.5868,
2025-03-24 15:28:26.000,0.0011,21.5769,10.1034,21.9792,245.5156,-0.0011,-0.0291,-0.0288,0.0106,1487.1101,1.203,89.2121,
2025-03-24 15:28:28.000,0.0009,21.5762,10.1034,21.979,245.5012,0.0019,-0.029,-0.0288,0.0106,1487.1082,0.9821,89.2058,
2025-03-24 15:28:29.000,0.001,21.5772,10.1031,21.9793,246.2392,0.0031,-0.0294,-0.0291,0.0106,1487.1109,1.0818,89.4756,
2025-03-24 15:28:31.000,0.0013,21.5771,10.1032,21.9794,245.8654,0.0055,-0.0292,-0.029,0.0106,1487.1106,1.3833,89.3395,
2025-03-24 15:28:32.000,0.001,21.5764,10.103,21.9789,246.0559,0.0031,-0.0294,-0.0292,0.0106,1487.1087,1.1019,89.4077,
2025-03-24 15:28:34.000,0.0011,21.5763,10.1031,21.978,245.5829,0.0055,-0.0294,-0.0291,0.0106,1487.1083,1.2238,89.2356,
2025-03-24 15:28:36.000,0.0009,21.5764,10.1031,21.9788,245.7905,0.0031,-0.0294,-0.0291,0.0106,1487.1087,1.0025,89.3112,
2025-03-24 15:28:37.000,0.001,21.577,10.1033,21.9789,245.3417,0.0076,-0.0292,-0.0289,0.0106,1487.1104,1.1026,89.1491,
2025-03-24 15:28:39.000,0.0011,21.5766,10.1034,21.9793,245.4243,0.0055,-0.0291,-0.0289,0.0106,1487.1092,1.203,89.1784,
2025-03-24 15:28:40.000,0.0011,21.5775,10.1035,21.9783,245.4172,0.0046,-0.029,-0.0288,0.0106,1487.1118,1.1825,89.1774,
2025-03-24 15:28:42.000,0.0009,21.5769,10.1035,21.9799,245.6218,0.001,-0.029,-0.0288,0.0106,1487.11,0.9616,89.2507,
2025-03-24 15:28:44.000,0.0011,21.5767,10.1032,21.9796,245.4169,0.004,-0.0293,-0.029,0.0106,1487.1096,1.1625,89.176,
2025-03-24 15:28:45.000,0.001,21.5774,10.1031,21.9796,246.2123,0.0025,-0.0293,-0.0291,0.0106,1487.1116,1.0219,89.4662,
2025-03-24 15:28:47.000,0.0012,21.5777,10.1031,21.9797,246.1441,0.004,-0.0294,-0.0291,0.0106,1487.1125,1.3023,89.442,
2025-03-24 15:28:48.000,0.0011,21.5772,10.1031,21.9796,246.239,0.0031,-0.0294,-0.0292,0.0106,1487.1109,1.2227,89.4755,
2025-03-24 15:28:50.000,0.001,21.577,10.1032,21.9804,245.5363,0.0031,-0.0292,-0.029,0.0106,1487.1106,1.0423,89.2199,
2025-03-24 15:28:52.000,0.0009,21.578,10.1032,21.9806,245.9111,0.0031,-0.0292,-0.029,0.0106,1487.1133,0.9215,89.3577,
2025-03-24 15:28:53.000,0.0009,21.577,10.1035,21.9794,246.0334,0.004,-0.0289,-0.0287,0.0106,1487.1105,0.9416,89.4005,
2025-03-24 15:28:55.000,0.001,21.5771,10.1032,21.9798,245.8246,0.004,-0.0293,-0.029,0.0106,1487.1106,1.1219,89.3247,
2025-03-24 15:28:56.000,0.0012,21.5774,10.1032,21.98,245.6921,0.0025,-0.0293,-0.029,0.0106,1487.1115,1.3231,89.2771,
2025-03-24 15:28:58.000,0.0011,21.5776,10.1033,21.9794,245.8991,0.0025,-0.0292,-0.029,0.0106,1487.112,1.1631,89.3526,
2025-03-24 15:29:00.000,0.0012,21.5779,10.1033,21.9811,246.2868,0.0031,-0.0291,-0.0289,0.0106,1487.1132,1.2427,89.4941,
2025-03-24 15:29:01.000,0.0011,21.5775,10.1031,21.9799,245.737,0.0046,-0.0294,-0.0291,0.0106,1487.1119,1.1424,89.2936,
2025-03-24 15:29:03.000,0.0012,21.5774,10.1031,21.9811,245.5976,0.0019,-0.0293,-0.0291,0.0106,1487.1116,1.2435,89.2428,
2025-03-24 15:29:04.000,0.0012,21.5777,10.1033,21.9808,245.6118,0.001,-0.0292,-0.029,0.0106,1487.1125,1.2833,89.2485,
2025-03-24 15:29:06.000,0.001,21.5783,10.1033,21.9815,246.4177,0.0067,-0.0291,-0.0289,0.0106,1487.1141,1.0821,89.5423,
2025-03-24 15:29:07.000,0.001,21.5784,10.1034,21.9808,245.4487,0.0025,-0.0291,-0.0288,0.0106,1487.1145,1.1223,89.1904,
2025-03-24 15:29:09.000,0.0011,21.5784,10.1031,21.9802,245.1501,0.001,-0.0293,-0.0291,0.0106,1487.1146,1.1427,89.0819,
2025-03-24 15:29:11.000,0.001,21.5784,10.1033,21.9801,245.6711,-0.0005,-0.0291,-0.0289,0.0106,1487.1147,1.1025,89.2713,
2025-03-24 15:29:12.000,0.0011,21.5786,10.1032,21.9817,245.8979,0.001,-0.0293,-0.029,0.0106,1487.1151,1.2022,89.354,
2025-03-24 15:29:14.000,0.0011,21.5785,10.1031,21.9809,246.0646,-0.0011,-0.0294,-0.0292,0.0106,1487.1148,1.223,89.4144,
2025-03-24 15:29:16.000,0.001,21.5785,10.1031,21.9818,245.2709,0.0031,-0.0294,-0.0291,0.0106,1487.115,1.0624,89.1261,
2025-03-24 15:29:17.000,0.0013,21.5779,10.1034,21.982,244.8652,0.004,-0.0291,-0.0288,0.0106,1487.113,1.3833,88.9775,
2025-03-24 15:29:19.000,0.0012,21.5779,10.1033,21.9822,246.2787,0.0025,-0.0291,-0.0289,0.0106,1487.113,1.303,89.4911,
2025-03-24 15:29:20.000,0.0011,21.5789,10.1034,21.9819,245.9191,0.0031,-0.0291,-0.0289,0.0106,1487.116,1.2226,89.3622,
2025-03-24 15:29:22.000,0.001,21.578,10.1032,21.9827,245.5673,0.0031,-0.0293,-0.0291,0.0106,1487.1133,1.1022,89.2329,
2025-03-24 15:29:24.000,0.001,21.5783,10.1033,21.9815,245.5949,0.0004,-0.0292,-0.0289,0.0106,1487.1143,1.0817,89.2434,
2025-03-24 15:29:25.000,0.0012,21.5788,10.1035,21.9822,245.1318,0.004,-0.029,-0.0288,0.0106,1487.1157,1.3033,89.076,
2025-03-24 15:29:27.000,0.001,21.5782,10.1035,21.9815,245.4594,0.0031,-0.029,-0.0287,0.0106,1487.1141,1.062,89.194,
2025-03-24 15:29:28.000,0.001,21.579,10.1032,21.9812,244.929,0.004,-0.0293,-0.029,0.0106,1487.1162,1.1025,89.0026,
2025-03-24 15:29:30.000,0.001,21.5792,10.1036,21.9816,245.4933,0.0019,-0.0289,-0.0286,0.0106,1487.1168,1.1025,89.208,
2025-03-24 15:29:32.000,0.001,21.5786,10.1034,21.9816,245.3466,0.0031,-0.0291,-0.0288,0.0106,1487.1151,1.0817,89.1536,
2025-03-24 15:29:33.000,0.0011,21.5792,10.1032,21.9819,245.7429,0.0055,-0.0292,-0.029,0.0106,1487.1168,1.1821,89.2987,
2025-03-24 15:29:35.000,0.0011,21.5786,10.1032,21.9825,244.9995,0.0025,-0.0292,-0.029,0.0106,1487.1152,1.1624,89.0276,
2025-03-24 15:29:36.000,0.001,21.5786,10.1032,21.9817,245.3859,0.0031,-0.0293,-0.029,0.0106,1487.1151,1.0419,89.168,
2025-03-24 15:29:38.000,0.001,21.5788,10.1033,21.9819,245.4765,0.0046,-0.0292,-0.0289,0.0106,1487.1156,1.1229,89.2011,
2025-03-24 15:29:40.000,0.001,21.5788,10.1034,21.9834,245.9499,0.0031,-0.029,-0.0288,0.0106,1487.1156,1.0419,89.3732,
2025-03-24 15:29:41.000,0.0011,21.5794,10.1031,21.9815,245.5671,-0.0011,-0.0293,-0.0291,0.0106,1487.1174,1.2033,89.2351,
2025-03-24 15:29:43.000,0.0011,21.5788,10.1032,21.9833,246.0195,0.0004,-0.0293,-0.0291,0.0106,1487.1156,1.1427,89.3985,
2025-03-24 15:29:44.000,0.001,21.5792,10.1032,21.9817,245.6628,0.001,-0.0293,-0.0291,0.0106,1487.1168,1.0419,89.2696,
2025-03-24 15:29:46.000,0.001,21.5791,10.1032,21.9832,246.1716,0.0055,-0.0293,-0.0291,0.0106,1487.1164,1.1222,89.4543,
2025-03-24 15:29:48.000,0.0011,21.5796,10.1031,21.9826,245.497,0.0025,-0.0294,-0.0292,0.0106,1487.118,1.1825,89.21,
2025-03-24 15:29:49.000,0.0011,21.5797,10.1032,21.983,246.3093,0.0061,-0.0292,-0.029,0.0106,1487.1185,1.1627,89.5055,
2025-03-24 15:29:51.000,0.0009,21.579,10.1032,21.9822,246.0119,0.0061,-0.0293,-0.029,0.0106,1487.1162,1.0025,89.3961,
2025-03-24 15:29:52.000,0.0011,21.5795,10.1033,21.9833,245.5693,0.0031,-0.0291,-0.0289,0.0106,1487.1178,1.1423,89.2361,
2025-03-24 15:29:54.000,0.001,21.5798,10.1029,21.9829,245.558,0.0046,-0.0295,-0.0293,0.0106,1487.1185,1.0423,89.2326,
2025-03-24 15:29:56.000,0.0011,21.5793,10.1031,21.9826,245.5717,0.0055,-0.0294,-0.0291,0.0106,1487.1173,1.1821,89.2367,
2025-03-24 15:29:57.000,0.0011,21.5793,10.1032,21.9826,245.4809,0.0031,-0.0293,-0.029,0.0106,1487.1171,1.1825,89.2037,
2025-03-24 15:29:59.000,0.0011,21.5802,10.1032,21.9834,245.3955,0.0031,-0.0293,-0.0291,0.0106,1487.1197,1.223,89.1741,
2025-03-24 15:30:00.000,0.0012,21.5802,10.1031,21.9827,245.2931,0.0025,-0.0293,-0.0291,0.0106,1487.1198,1.2423,89.1371,
2025-03-24 15:30:02.000,0.001,21.5796,10.1031,21.9822,245.4438,0.001,-0.0293,-0.0291,0.0106,1487.1182,1.0423,89.1908,
2025-03-24 15:30:04.000,0.0011,21.5797,10.1031,21.982,245.7687,0.001,-0.0294,-0.0291,0.0106,1487.1183,1.2025,89.3089,
2025-03-24 15:30:05.000,0.0011,21.5802,10.1031,21.9834,244.8877,0.0025,-0.0294,-0.0291,0.0106,1487.12,1.2025,88.9898,
2025-03-24 15:30:07.000,0.0012,21.5802,10.1032,21.9828,245.8095,0.0046,-0.0293,-0.0291,0.0106,1487.1197,1.2631,89.3246,
2025-03-24 15:30:08.000,0.0011,21.5803,10.1029,21.9831,245.8481,0.0055,-0.0295,-0.0293,0.0106,1487.1202,1.1627,89.3389,
2025-03-24 15:30:10.000,0.0011,21.5799,10.1031,21.9832,245.7248,0.001,-0.0294,-0.0291,0.0106,1487.1187,1.1825,89.2933,
2025-03-24 15:30:11.000,0.0011,21.5802,10.1032,21.9831,245.2355,0.0055,-0.0293,-0.029,0.0106,1487.1198,1.1624,89.1161,
2025-03-24 15:30:13.000,0.001,21.5805,10.103,21.9833,245.5927,-0.0011,-0.0295,-0.0292,0.0106,1487.1209,1.1018,89.2465,
2025-03-24 15:30:15.000,0.001,21.5801,10.1033,21.9823,246.0878,0.004,-0.0291,-0.0289,0.0106,1487.1196,1.1014,89.4257,
2025-03-24 15:30:16.000,0.001,21.5803,10.1028,21.984,244.9319,0.0055,-0.0297,-0.0294,0.0106,1487.1202,1.0222,89.0059,
2025-03-24 15:30:18.000,0.0011,21.5803,10.1033,21.9843,245.5383,0.0046,-0.0291,-0.0289,0.0106,1487.1201,1.1828,89.2263,
2025-03-24 15:30:19.000,0.0011,21.5808,10.1031,21.9837,246.0068,0.0025,-0.0293,-0.0291,0.0106,1487.1215,1.162,89.3974,
2025-03-24 15:30:21.000,0.001,21.5811,10.1032,21.983,245.5495,0.0061,-0.0293,-0.0291,0.0106,1487.1224,1.0817,89.2317,
2025-03-24 15:30:23.000,0.0011,21.5812,10.1033,21.9836,245.6066,0.0025,-0.0292,-0.029,0.0106,1487.1229,1.162,89.2527,
2025-03-24 15:30:24.000,0.0012,21.5804,10.1031,21.9833,245.6459,-0.0005,-0.0294,-0.0292,0.0106,1487.1205,1.2628,89.2656,
2025-03-24 15:30:26.000,0.0012,21.581,10.1029,21.983,245.0925,-0.0011,-0.0296,-0.0293,0.0106,1487.1223,1.2631,89.0656,
2025-03-24 15:30:27.000,0.0012,21.5813,10.1032,21.984,246.0183,0.004,-0.0293,-0.029,0.0106,1487.123,1.3029,89.4024,
2025-03-24 15:30:29.000,0.001,21.5808,10.1031,21.9844,245.1999,0.0046,-0.0294,-0.0291,0.0106,1487.1215,1.1218,89.1042,
2025-03-24 15:30:31.000,0.0008,21.5807,10.103,21.9839,245.1648,0.0025,-0.0295,-0.0293,0.0106,1487.1214,0.8809,89.0913,
2025-03-24 15:30:32.000,0.0011,21.5814,10.1029,21.985,245.4404,0.0031,-0.0295,-0.0293,0.0106,1487.1235,1.1419,89.1927,
2025-03-24 15:30:34.000,0.0011,21.5816,10.1032,21.9838,246.0109,0.0031,-0.0293,-0.029,0.0106,1487.1238,1.1817,89.4003,
2025-03-24 15:30:35.000,0.0008,21.5807,10.1034,21.9842,245.5578,0.0055,-0.029,-0.0288,0.0106,1487.1211,0.9013,89.2341,
2025-03-24 15:30:37.000,0.0011,21.581,10.1034,21.9845,245.7675,0.0019,-0.0291,-0.0288,0.0106,1487.1221,1.1423,89.3108,
2025-03-24 15:30:39.000,0.0011,21.5813,10.1033,21.9849,245.822,0.004,-0.0292,-0.029,0.0106,1487.123,1.162,89.3311,
2025-03-24 15:30:40.000,0.0011,21.5818,10.1032,21.9852,244.6175,0.0076,-0.0293,-0.029,0.0106,1487.1246,1.1423,88.8943,
2025-03-24 15:30:42.000,0.0012,21.5816,10.103,21.984,245.873,0.0031,-0.0294,-0.0292,0.0106,1487.1238,1.3029,89.3501,
2025-03-24 15:30:43.000,0.0011,21.5813,10.1032,21.9841,245.572,-0.0005,-0.0293,-0.029,0.0106,1487.1232,1.1419,89.2403,
2025-03-24 15:30:45.000,0.001,21.5811,10.1031,21.9837,245.7455,0.0019,-0.0293,-0.0291,0.0106,1487.1225,1.0623,89.303,
2025-03-24 15:30:47.000,0.0012,21.5812,10.1029,21.9844,245.8522,0.0019,-0.0295,-0.0293,0.0106,1487.1228,1.3036,89.3419,
2025-03-24 15:30:48.000,0.0013,21.5817,10.1031,21.9846,245.7472,0.001,-0.0294,-0.0291,0.0106,1487.1242,1.3434,89.3047,
2025-03-24 15:30:50.000,0.0011,21.5819,10.1031,21.9842,246.2817,0.0004,-0.0293,-0.0291,0.0106,1487.1248,1.2021,89.4993,
2025-03-24 15:30:51.000,0.0011,21.5813,10.1031,21.984,245.82,0.0025,-0.0293,-0.0291,0.0106,1487.1232,1.1623,89.3305,
2025-03-24 15:30:53.000,0.0011,21.5813,10.1032,21.9848,245.3351,0.001,-0.0292,-0.029,0.0106,1487.1232,1.2029,89.1542,
2025-03-24 15:30:55.000,0.001,21.5819,10.1032,21.9854,245.5554,0.0031,-0.0293,-0.029,0.0106,1487.1248,1.0218,89.2353,
2025-03-24 15:30:56.000,0.001,21.5815,10.1033,21.9845,245.9907,0.0031,-0.0291,-0.0289,0.0106,1487.1235,1.082,89.3927,
2025-03-24 15:30:58.000,0.0011,21.5822,10.103,21.9843,245.0798,0.0031,-0.0294,-0.0292,0.0106,1487.1257,1.2219,89.063,
2025-03-24 15:30:59.000,0.0011,21.5825,10.103,21.986,245.0436,0.0067,-0.0294,-0.0292,0.0106,1487.1265,1.1415,89.0503,
2025-03-24 15:31:01.000,0.0013,21.5824,10.1031,21.9865,244.9697,0.0025,-0.0294,-0.0291,0.0106,1487.1262,1.3434,89.0232,
2025-03-24 15:31:03.000,0.001,21.5817,10.1032,21.9856,244.5567,0.0004,-0.0292,-0.029,0.0106,1487.1242,1.082,88.872,
2025-03-24 15:31:04.000,0.0013,21.5824,10.1033,21.986,245.4738,0.0031,-0.0292,-0.029,0.0106,1487.1262,1.3423,89.2064,
2025-03-24 15:31:06.000,0.001,21.5824,10.1032,21.9864,245.7839,0.001,-0.0293,-0.0291,0.0106,1487.1264,1.1225,89.3192,
2025-03-24 15:31:07.000,0.0011,21.5818,10.103,21.9854,245.8498,0.0055,-0.0294,-0.0292,0.0106,1487.1246,1.162,89.3421,
2025-03-24 15:31:09.000,0.0012,21.5821,10.1031,21.9848,245.9125,0.0061,-0.0293,-0.0291,0.0106,1487.1255,1.2423,89.3654,
2025-03-24 15:31:11.000,0.001,21.5827,10.1028,21.9864,245.8806,0.0067,-0.0296,-0.0294,0.0106,1487.1271,1.0816,89.3548,
2025-03-24 15:31:12.000,0.0011,21.5827,10.1031,21.9864,245.3618,0.0019,-0.0294,-0.0292,0.0106,1487.1273,1.2018,89.1663,
2025-03-24 15:31:14.000,0.0011,21.582,10.1032,21.9857,245.7875,0.0061,-0.0292,-0.029,0.0106,1487.1251,1.2021,89.3198,
2025-03-24 15:31:15.000,0.001,21.582,10.1033,21.9865,245.2758,0.0004,-0.0292,-0.029,0.0106,1487.1251,1.1014,89.1338,
2025-03-24 15:31:17.000,0.0012,21.5821,10.1031,21.9854,245.819,0.0025,-0.0293,-0.0291,0.0106,1487.1255,1.3025,89.3314,
2025-03-24 15:31:19.000,0.001,21.5824,10.103,21.987,245.8281,0.0019,-0.0295,-0.0292,0.0106,1487.1265,1.1222,89.3353,
2025-03-24 15:31:20.000,0.0011,21.5831,10.1033,21.9861,246.0974,0.0019,-0.0291,-0.0289,0.0106,1487.1283,1.1419,89.4343,
2025-03-24 15:31:22.000,0.0011,21.5829,10.1033,21.9862,245.9421,-0.0005,-0.0292,-0.029,0.0106,1487.1278,1.2218,89.3775,
2025-03-24 15:31:23.000,0.0011,21.5833,10.1031,21.9868,245.8107,0.0055,-0.0294,-0.0291,0.0106,1487.1289,1.2222,89.3304,
2025-03-24 15:31:25.000,0.0011,21.583,10.1034,21.9863,245.5949,0.0019,-0.0291,-0.0288,0.0106,1487.1281,1.1422,89.2516,
2025-03-24 15:31:27.000,0.0012,21.5828,10.1032,21.9859,245.8305,0.0046,-0.0293,-0.0291,0.0106,1487.1275,1.3025,89.3369,
2025-03-24 15:31:28.000,0.001,21.5834,10.1031,21.9872,245.2367,0.0025,-0.0294,-0.0291,0.0106,1487.129,1.1218,89.122,
2025-03-24 15:31:30.000,0.0011,21.5834,10.103,21.9855,245.9907,0.0061,-0.0294,-0.0292,0.0106,1487.129,1.2021,89.396,
2025-03-24 15:31:31.000,0.001,21.5829,10.103,21.9869,245.1769,0.004,-0.0294,-0.0292,0.0106,1487.1278,1.0214,89.0995,
2025-03-24 15:31:33.000,0.0011,21.5834,10.1032,21.9873,245.1393,0.004,-0.0293,-0.0291,0.0106,1487.1292,1.2225,89.0867,
2025-03-24 15:31:35.000,0.0011,21.5827,10.1031,21.9867,245.6855,0.0004,-0.0293,-0.0291,0.0106,1487.1271,1.2226,89.2839,
